city_ascii,lat,lng,country
Millersville,40.0047,-76.3522,United States
Rottenburg an der Laaber,48.7019,12.0272,Germany
Wimauma,27.6964,-82.3034,United States
Figueira,-23.8489,-50.4028,Brazil
Miramar Beach,30.3854,-86.3443,United States
Appiano Gentile,45.7383,8.9797,Italy
Hempstead,30.1004,-96.0779,United States
Gargenville,48.9919,1.8103,France
Chinon,47.1669,0.2428,France
Reignier,46.1344,6.2683,France
Knittlingen,49.0239,8.7569,Germany
Hohberg,48.4239,7.9083,Germany
Gulf Hills,30.4365,-88.8149,United States
Dalton in Furness,54.1544,-3.1814,United Kingdom
Buckhannon,38.9927,-80.2282,United States
Ilha das Flores,-10.4358,-36.5400,Brazil
Saint-Jean-de-Maurienne,45.2767,6.3450,France
Texmelucan,16.5833,-97.2000,Mexico
Ransbach-Baumbach,50.4661,7.7253,Germany
Gatton,-27.5611,152.2755,Australia
La Descubierta,18.5700,-71.7300,Dominican Republic
Kulpsville,40.2440,-75.3407,United States
Socorro,34.0543,-106.9066,United States
Rebala,14.5333,79.9000,India
West Livingston,30.6957,-95.0097,United States
Tallulah,32.4067,-91.1915,United States
Tumbiscatio de Ruiz,18.5167,-102.3830,Mexico
Krichim,42.0426,24.4646,Bulgaria
Piovene Rocchette,45.7667,11.4333,Italy
Campillos,37.0500,-4.8500,Spain
Nandivelugu,16.2924,80.6426,India
Bhatumra,18.0300,77.2200,India
Bhandarhati,22.9227,88.0996,India
Goffs Oak,51.7109,-0.0825,United Kingdom
Messancy,49.5950,5.8183,Belgium
Ikata-cho,33.4883,132.3542,Japan
None,44.9333,7.5333,Italy
Heiden,51.8258,6.9331,Germany
Orono,44.9657,-93.5908,United States
Mount Maunganui,-37.6430,176.1850,New Zealand
Thann,47.8067,7.1044,France
Bath,43.9346,-69.8346,United States
Joia,-28.6469,-54.1219,Brazil
Oostvoorne,51.9119,4.1008,Netherlands
Suomussalmi,64.8833,28.9167,Finland
Ait Tagalla,31.9167,-6.7167,Morocco
Bailly-Romainvilliers,48.8469,2.8231,France
Mala Danylivka,50.0614,36.1675,Ukraine
Proenca-a-Nova,39.7500,-7.9167,Portugal
Kalampaka,39.7044,21.6269,Greece
Clover,35.1125,-81.2203,United States
Zell am Harmersbach,48.3467,8.0639,Germany
Petoskey,45.3650,-84.9887,United States
Boiano,41.4833,14.4667,Italy
Gettorf,54.4078,9.9742,Germany
Beaver Falls,40.7620,-80.3225,United States
Waarschoot,51.1500,3.6000,Belgium
Nova Itarana,-13.0269,-40.0689,Brazil
Farnham,45.2833,-72.9833,Canada
Aratoca,6.6956,-73.0175,Colombia
Lauchringen,47.6306,8.3044,Germany
Chaboksar,36.9736,50.5700,Iran
L'Arbresle,45.8356,4.6169,France
Tillamook,45.4562,-123.8331,United States
Saint-Apollinaire,47.3317,5.0842,France
Akhalkalaki,41.4056,43.4861,Georgia
Dietmannsried,47.7833,10.2667,Germany
Konnern,51.6697,11.7708,Germany
Oak Hills Place,30.3690,-91.0887,United States
Westwego,29.9058,-90.1434,United States
Cine,37.6127,28.0591,Turkey
Flowery Branch,34.1713,-83.9142,United States
Ketovo,55.3550,65.3258,Russia
Denny,56.0180,-3.9070,United Kingdom
Chicomuselo,15.7442,-92.2833,Mexico
Floreffe,50.4333,4.7833,Belgium
Oostrozebeke,50.9167,3.3333,Belgium
Corella,42.1147,-1.7867,Spain
Falkenstein,50.4667,12.3667,Germany
Houdain,50.4522,2.5372,France
St. Joseph,42.0967,-86.4850,United States
Tulluru,16.5275,80.4681,India
Blaxland,-33.7500,150.6167,Australia
Narayanpur,17.1622,78.8817,India
Massa Marittima,43.0500,10.8936,Italy
Yarrawonga,-36.0167,146.0000,Australia
Myskhako,44.6592,37.7631,Russia
Agudos do Sul,-25.9928,-49.3350,Brazil
Holly,42.7987,-83.6235,United States
Quincy,47.2344,-119.8531,United States
Bodenheim,49.9297,8.3133,Germany
Larkfield-Wikiup,38.5130,-122.7536,United States
Frostproof,27.7493,-81.5252,United States
Bohorodchany,48.8000,24.5333,Ukraine
West Earl,40.1260,-76.1774,United States
Dalhart,36.0579,-102.5123,United States
East Donegal,40.0823,-76.5631,United States
Rorschacherberg,47.4664,9.5000,Switzerland
Strullendorf,49.8333,10.9667,Germany
Garrison,39.4023,-76.7514,United States
Giannouli,39.6672,22.3958,Greece
Tolstoy-Yurt,43.4456,45.7789,Russia
Bulqize,41.5000,20.2167,Albania
Niala Kondapalle,17.1000,80.0506,India
Dannenberg,53.0986,11.1009,Germany
Bormes-les-Mimosas,43.1517,6.3431,France
Gonzales,36.5060,-121.4429,United States
Ferrol,12.3383,121.9386,Philippines
Zirl,47.2733,11.2414,Austria
San Francisco,4.9711,-74.2892,Colombia
Yazali,15.9709,80.5616,India
Chonnabot,16.0840,102.6193,Thailand
Agua Caliente,14.1667,-89.2167,El Salvador
Meinersen,52.4667,10.3667,Germany
Tazeh Shahr,38.1756,44.6919,Iran
Asikkala,61.1722,25.5472,Finland
Dodji,15.5167,-14.9333,Senegal
Orosi,36.5434,-119.2903,United States
Runnemede,39.8521,-75.0739,United States
Bel Aire,37.7749,-97.2457,United States
Le Teich,44.6339,-1.0236,France
Milton,47.2522,-122.3156,United States
Desterro,-7.2908,-37.0939,Brazil
Cervaro,41.4828,13.9022,Italy
Aurora,36.9674,-93.7183,United States
Elimaki,60.7208,26.4514,Finland
Firebaugh,36.8534,-120.4536,United States
Kunszentmiklos,47.0264,19.1228,Hungary
Cuggiono,45.5000,8.8167,Italy
Whitefish,48.4329,-114.3591,United States
Lopatcong,40.7091,-75.1552,United States
Congonhinhas,-23.5508,-50.5539,Brazil
Eckbolsheim,48.5789,7.6897,France
Mahtomedi,45.0619,-92.9660,United States
Lowenberg,52.8960,13.1546,Germany
Altrip,49.4325,8.5036,Germany
Wavrin,50.5739,2.9389,France
West Vero Corridor,27.6378,-80.4855,United States
Kapuskasing,49.4167,-82.4333,Canada
Les Andelys,49.2456,1.4117,France
Floris,38.9347,-77.4083,United States
Aparecida,-6.7839,-38.0869,Brazil
Prabuty,53.7558,19.1975,Poland
Le Coteau,46.0272,4.0867,France
Uramita,6.8986,-76.1736,Colombia
Savannah,35.2210,-88.2360,United States
Grossrosseln,49.2030,6.8415,Germany
Ngaruawahia,-37.6680,175.1470,New Zealand
Deizisau,48.7133,9.3892,Germany
Brighton,40.7023,-80.3677,United States
Wachtendonk,51.4092,6.3378,Germany
Gidole,5.6500,37.3667,Ethiopia
Bismark,52.6667,11.5500,Germany
Monte Castelo,-26.4619,-50.2308,Brazil
Seiersberg,47.0100,15.3989,Austria
Tonnay-Charente,45.9436,-0.8914,France
Boxford,42.6815,-71.0189,United States
Guapua,-20.3972,-47.4203,Brazil
Hongwansi,38.8384,99.6159,China
Liezen,47.5667,14.2333,Austria
Arico el Nuevo,28.1904,-16.4977,Spain
Prim Decembrie,44.2881,26.0600,Romania
Montague,42.5549,-72.5177,United States
Grottaminarda,41.0708,15.0597,Italy
Paliano,41.8000,13.0500,Italy
Cintruenigo,42.0800,-1.8050,Spain
Mount Joy,40.1105,-76.5065,United States
McRae-Helena,32.0635,-82.8968,United States
Pedreguer,38.7933,0.0342,Spain
Trinidad,37.1750,-104.4908,United States
Kenton,40.6448,-83.6095,United States
Ron Phibun,8.1722,99.8533,Thailand
Najera,42.4167,-2.7333,Spain
Auby,50.4153,3.0544,France
Racalmuto,37.4083,13.7347,Italy
Carl Junction,37.1668,-94.5468,United States
Septemvri,42.2164,24.1250,Bulgaria
Bad Schmiedeberg,51.6881,12.7375,Germany
Agira,37.6500,14.5167,Italy
Southeast Arcadia,27.1862,-81.8521,United States
Sausset-les-Pins,43.3322,5.1139,France
Kinderhook,42.4116,-73.6823,United States
La Malbaie,47.6500,-70.1500,Canada
Thedinghausen,52.9622,9.0208,Germany
Paw Paw,42.2147,-85.8918,United States
Kiunga,-6.1167,141.3000,Papua New Guinea
Carboneras,36.9992,-1.8922,Spain
Tidaholm,58.1794,13.9599,Sweden
Shengjin,41.8136,19.5939,Albania
Almirante,9.3000,-82.4000,Panama
Lake City,33.8676,-79.7533,United States
Radcliffe on Trent,52.9470,-1.0400,United Kingdom
Ballancourt,48.5256,2.3856,France
Ribeirao do Largo,-15.4589,-40.7389,Brazil
Martins,-6.0878,-37.9108,Brazil
Mataraca,-6.6008,-35.0508,Brazil
Klingenthal,50.3669,12.4686,Germany
Villablino,42.9333,-6.3167,Spain
Skowhegan,44.7554,-69.6657,United States
Furstenzell,48.5225,13.3178,Germany
Aracena,37.8911,-6.5611,Spain
Moengo,5.6167,-54.4000,Suriname
Catarina,11.9119,-86.0751,Nicaragua
Morada Nova de Minas,-18.6039,-45.3569,Brazil
Erwin,42.1380,-77.1415,United States
Kruishoutem,50.9000,3.5333,Belgium
Courtry,48.9175,2.6031,France
Pudasjarvi,65.3583,27.0000,Finland
Krailling,48.1000,11.4000,Germany
Colorado City,36.9774,-112.9830,United States
Oak Grove,39.0077,-94.1283,United States
Karumai,40.3267,141.4606,Japan
Biguglia,42.6183,9.4361,France
La Penne-sur-Huveaune,43.2806,5.5158,France
Comendador Levy Gasparian,-22.0289,-43.2050,Brazil
Pawling,41.5661,-73.5971,United States
Romagnat,45.7294,3.1006,France
Beraberi,22.8461,88.2047,India
Ferreira do Alentejo,38.0589,-8.1156,Portugal
Seuzach,47.5358,8.7294,Switzerland
Kosterevo,55.9333,39.6333,Russia
Durnten,47.2789,8.8433,Switzerland
Banayoyo,17.2333,120.4833,Philippines
Carneirinho,-19.6978,-50.6878,Brazil
Moundsville,39.9221,-80.7422,United States
Campoformido,46.0167,13.1667,Italy
Villa di Serio,45.7217,9.7350,Italy
Pereiras,-23.0761,-47.9758,Brazil
Tarfaya,27.9133,-12.9317,Morocco
Sawang Wirawong,15.2417,105.0922,Thailand
Claix,45.1197,5.6717,France
Cumberland Hill,41.9736,-71.4605,United States
Camas,40.9026,37.5280,Turkey
Hanawa,36.9572,140.4097,Japan
Schierling,48.8347,12.1397,Germany
Gopalpur,25.8738,87.9637,India
San Giovanni Gemini,37.6292,13.6417,Italy
Hawkinge,51.1170,1.1638,United Kingdom
Montecito,34.4382,-119.6286,United States
Pena Forte,-7.8289,-39.0769,Brazil
Denison,42.0160,-95.3528,United States
Frankley,52.4034,-2.0228,United Kingdom
Locust Grove,33.3442,-84.1071,United States
Buxton,43.6428,-70.5376,United States
Half Moon,34.8298,-77.4591,United States
Lugoff,34.2216,-80.6849,United States
Vicchio,43.9333,11.4667,Italy
Fuscaldo,39.4167,16.0333,Italy
Vidreras,41.7889,2.7793,Spain
Costabissara,45.5833,11.4833,Italy
Fort Mitchell,39.0459,-84.5563,United States
Conewago,40.0657,-76.7932,United States
Rakkestad,59.3731,11.4203,Norway
Mockmuhl,49.3167,9.3500,Germany
Manhattan,41.4274,-87.9805,United States
Honey Brook,40.0902,-75.8886,United States
Souk Khmis Bni Arouss,35.3064,-5.6292,Morocco
Sibilia,15.0000,-91.6167,Guatemala
Brooklyn,41.7870,-71.9543,United States
North Weeki Wachee,28.5591,-82.5537,United States
Mahishkuchi,26.3866,89.7646,India
Libertad,8.4670,123.5266,Philippines
Mammoth Lakes,37.6273,-118.9900,United States
Akranes,64.3167,-22.1000,Iceland
Meggen,47.0464,8.3744,Switzerland
Isaias Coelho,-7.7378,-41.6758,Brazil
Millis,42.1693,-71.3626,United States
Trebon,49.0037,14.7707,Czechia
Pedda Ganjam,15.6428,80.2324,India
Oberkochen,48.7839,10.1053,Germany
Johnstown,43.0073,-74.3755,United States
Uchalon,23.0333,87.7833,India
Nossa Senhora dos Remedios,-3.9789,-42.6208,Brazil
Slapanice,49.1687,16.7273,Czechia
Le Mesnil-le-Roi,48.9281,2.1225,France
Spotswood,40.3949,-74.3920,United States
Monachil,37.1319,-3.5389,Spain
Sychevka,55.8253,34.2736,Russia
Langenargen,47.6000,9.5417,Germany
Haddam,41.4677,-72.5458,United States
Waynesburg,39.8983,-80.1855,United States
Shankoucun,28.0657,120.3143,China
Kennett,39.8374,-75.6808,United States
Polo,18.0800,-71.2800,Dominican Republic
Irapuru,-21.5708,-51.3450,Brazil
Oulad Chbana,33.0500,-7.3833,Morocco
Thomson,33.4666,-82.4992,United States
Pagsanghan,11.9651,124.7213,Philippines
Gattinara,45.6167,8.3667,Italy
Huliyurdurga,12.8167,77.0333,India
Irondale,33.4773,-84.3600,United States
Renfrew,45.4717,-76.6831,Canada
Atotonilco de Tula,20.0500,-99.1833,Mexico
Neustadt,50.7333,11.7500,Germany
Hongmao,19.0258,109.6664,China
Guenange,49.2978,6.1978,France
Endirey,43.1632,46.6540,Russia
Bruck an der Leitha,48.0255,16.7790,Austria
Dudingen,46.8461,7.1906,Switzerland
Meghraoua,33.9322,-4.0456,Morocco
Roquetas,40.8206,0.5025,Spain
Novaya Ladoga,60.1064,32.3161,Russia
Westlake Village,34.1369,-118.8220,United States
San Daniele del Friuli,46.1500,13.0167,Italy
Castle Shannon,40.3664,-80.0194,United States
North Elba,44.2394,-73.9969,United States
Coaldale,49.7333,-112.6167,Canada
Gross Kreutz,52.3997,12.7831,Germany
Rymarov,49.9318,17.2718,Czechia
Zhanibek,49.4221,46.8471,Kazakhstan
Chester,37.9199,-89.8259,United States
Lipnik nad Becvou,49.5275,17.5863,Czechia
Zavodske,50.4002,33.3908,Ukraine
Landeck,47.1333,10.5667,Austria
Taourga,36.7938,3.9463,Algeria
Dancu,47.1530,27.6619,Romania
Valencina de la Concepcion,37.4167,-6.0667,Spain
Nekunapuram,15.2267,79.9267,India
Pokuru,15.1667,79.8167,India
Tubajon,10.3253,125.5572,Philippines
Napoleon,41.3978,-84.1244,United States
Pinoso,38.4033,-1.0422,Spain
Domnesti,44.3979,25.9175,Romania
Willebadessen,51.6331,9.0331,Germany
Schomberg,48.7867,8.6442,Germany
Upper Saddle River,41.0633,-74.0986,United States
Chinique,15.0411,-91.0269,Guatemala
Melqa el Ouidane,34.5667,-3.0167,Morocco
Novi Sanzhary,49.3354,34.3162,Ukraine
Donges,47.3231,-2.0761,France
Collie,-33.3630,116.1560,Australia
Mahopac,41.3684,-73.7401,United States
Temperance,41.7653,-83.5755,United States
Maxdorf,49.4819,8.2900,Germany
Vau i Dejes,42.0000,19.6333,Albania
Oberlin,41.2857,-82.2197,United States
Capitolio,-20.6150,-46.0500,Brazil
Monsenhor Paulo,-21.7578,-45.5408,Brazil
Albarradas,17.0667,-96.2000,Mexico
Arnstein,49.9781,9.9689,Germany
Motavita,5.5772,-73.3672,Colombia
Cernosice,49.9602,14.3199,Czechia
Vineuil,47.5806,1.3725,France
Twin Lakes,39.8229,-105.0036,United States
Lake Norman of Catawba,35.5995,-80.9840,United States
Camutanga,-7.4069,-35.2739,Brazil
Nova Veneza,-16.3708,-49.3228,Brazil
Jefferson City,36.1197,-83.4838,United States
Country Club Estates,31.2113,-81.4622,United States
Petrosino,37.7127,12.4996,Italy
Bhadrapur,24.2624,87.9520,India
Kirawsk,53.2686,29.4736,Belarus
Kvasyliv,50.5569,26.2675,Ukraine
Lysianka,49.2542,30.8207,Ukraine
Caldas de Malavella,41.8387,2.8089,Spain
Kenilworth,40.6781,-74.2889,United States
Eguilles,43.5686,5.3542,France
Chiaramonte Gulfi,37.0333,14.7000,Italy
Cenes de la Vega,37.1500,-3.5333,Spain
Bad Herrenalb,48.8006,8.4408,Germany
San Esteban Sasroviras,41.4950,1.8744,Spain
Ercsi,47.2496,18.8910,Hungary
Loppi,60.7181,24.4417,Finland
Fifi,34.9500,-5.2500,Morocco
Beauzelle,43.6653,1.3775,France
Krasnopillya,50.7732,35.2717,Ukraine
Jesteburg,53.3078,9.9542,Germany
Corumbaiba,-18.1419,-48.5619,Brazil
Gleize,45.9892,4.6969,France
Schroeppel,43.2650,-76.2748,United States
Thuir,42.6319,2.7564,France
Caccamo,37.9333,13.6667,Italy
Hokksund,59.7708,9.9099,Norway
Granichen,47.3583,8.0997,Switzerland
Sao Jose do Cerrito,-27.6628,-50.5800,Brazil
Porto de Pedras,-9.1578,-35.2950,Brazil
Uribe,3.2408,-74.3536,Colombia
Laprida,-37.5333,-60.8167,Argentina
Bedekovcina,46.0333,16.0000,Croatia
Manali,32.2044,77.1700,India
Mikasa,43.2458,141.8756,Japan
Chantada,42.6167,-7.7667,Spain
Cortlandville,42.5892,-76.1615,United States
Ellsworth,44.5847,-68.4875,United States
Wedgefield,28.4847,-81.0808,United States
Luisant,48.4317,1.4764,France
Campomarino,41.9567,15.0344,Italy
Itamarati,-6.4250,-68.2528,Brazil
Formoso,-14.9469,-46.2319,Brazil
Thrapston,52.3970,-0.5380,United Kingdom
Dong Luang,16.8066,104.5337,Thailand
Rheinsberg,53.0983,12.8958,Germany
Ergoldsbach,48.6833,12.2000,Germany
Mallepalli,18.5833,80.9000,India
Baruipara,22.7574,88.2429,India
Clanwilliam,-32.1786,18.8911,South Africa
Vrutky,49.1117,18.9236,Slovakia
San Martino in Rio,44.7333,10.7833,Italy
Vetschau/Spreewald,51.7831,14.0667,Germany
Teuchern,51.1167,12.0167,Germany
Monona,43.0540,-89.3334,United States
Beeskow,52.1667,14.2500,Germany
Grumello del Monte,45.6333,9.8667,Italy
South Londonderry,40.2424,-76.5432,United States
Natavaram,17.6050,82.4080,India
Verkhnyaya Khava,51.8389,39.9417,Russia
Fresnes-sur-Escaut,50.4336,3.5769,France
Center Line,42.4805,-83.0274,United States
Venice Gardens,27.0694,-82.4054,United States
Pismo Beach,35.1484,-120.6492,United States
Beebe,35.0712,-91.8996,United States
Bahnemir,36.6639,52.7631,Iran
Agali,13.7842,77.0544,India
Isle,45.8042,1.2264,France
Milliken,40.3115,-104.8561,United States
Santa Cruz do Arari,-0.6639,-49.1628,Brazil
Montorio al Vomano,42.5833,13.6333,Italy
Barua Gopalpur,24.5618,87.8121,India
Black Mountain,35.6142,-82.3275,United States
Hettange-Grande,49.4058,6.1531,France
Forte dei Marmi,43.9500,10.1833,Italy
Charnay-les-Macon,46.3092,4.7844,France
Siret,47.9500,26.0600,Romania
San Miguel Quetzaltepec,16.9667,-95.8167,Mexico
Kef el Rhar,34.5075,-4.2628,Morocco
Jermuk,39.8417,45.6722,Armenia
Archidona,37.1000,-4.3833,Spain
Pasching,48.2589,14.2028,Austria
Cariati,39.4963,16.9550,Italy
Crestwood Village,39.9568,-74.3524,United States
Surampalle,16.5847,80.7186,India
Cellole,41.2000,13.8500,Italy
El Divisadero,13.6000,-88.0500,El Salvador
Neuves-Maisons,48.6161,6.1036,France
Niagara,43.1154,-78.9810,United States
Imi n-Tlit,31.2156,-9.5461,Morocco
Tavullia,43.8980,12.7532,Italy
Colmeia,-8.7289,-48.7650,Brazil
Meadow Lakes,61.6380,-149.6080,United States
Selters,50.3500,8.2667,Germany
Gumushacikoy,40.8667,35.2167,Turkey
Sogel,52.8500,7.5167,Germany
Center Moriches,40.8015,-72.7960,United States
Litchfield,41.7413,-73.1931,United States
Portugal Cove-St. Philip's,47.6272,-52.8506,Canada
Vobarno,45.6410,10.5045,Italy
Vale do Paraiso,-10.4478,-62.1342,Brazil
Tarutyne,46.1846,29.1495,Ukraine
Port Jefferson,40.9465,-73.0579,United States
Middleport,38.9948,-82.0643,United States
Eaton,39.7506,-84.6343,United States
Pisogne,45.8108,10.1081,Italy
Bara Bakra,22.7621,88.8899,India
Tuskegee,32.4395,-85.7139,United States
Marchamalo,40.6706,-3.2006,Spain
Campos Lindos,-7.9939,-46.8678,Brazil
Topolobampo,25.6056,-109.0500,Mexico
Quinchao,-42.5333,-73.4167,Chile
Breda di Piave,45.7245,12.3310,Italy
Bonsecours,49.4278,1.1278,France
Los Santos de Maimona,38.4489,-6.3839,Spain
Nova Fatima,-23.4319,-50.5639,Brazil
Zorra,43.1500,-80.9500,Canada
Kyabram,-36.3167,145.0500,Australia
Talalora,11.5167,124.8500,Philippines
Daun,50.1986,6.8319,Germany
Soustons,43.7514,-1.3294,France
Ephrata,47.3122,-119.5340,United States
Rockwood,37.4630,-77.5744,United States
Dhalpal,26.3941,89.6536,India
Kindberg,47.5044,15.4489,Austria
Canton,40.1991,-80.3009,United States
Fehergyarmat,47.9850,22.5169,Hungary
Neuendettelsau,49.2852,10.7886,Germany
Bystrice nad Pernstejnem,49.5230,16.2615,Czechia
Vorselaar,51.2019,4.7717,Belgium
Leesville,31.1397,-93.2741,United States
Kinchil,20.9161,-89.9469,Mexico
Peronne,49.9322,2.9364,France
Oradell,40.9562,-74.0314,United States
Kitimat,54.0000,-128.7000,Canada
Minnetrista,44.9356,-93.7103,United States
Templeton,42.5686,-72.0736,United States
Tarouca,41.0167,-7.7833,Portugal
Gering,41.8275,-103.6649,United States
Manhush,47.0500,37.3000,Ukraine
Sanctuary Point,-35.1036,150.6267,Australia
Levico Terme,46.0167,11.3000,Italy
Bad Endbach,50.7500,8.5000,Germany
Shelburne,44.0833,-80.2000,Canada
Adams,42.6269,-73.1187,United States
Bagnes,46.0833,7.2167,Switzerland
Serra Ricco,44.5078,8.9360,Italy
Bassens,44.9033,-0.5169,France
La Almunia de Dona Godina,41.4772,-1.3761,Spain
Gongogi,-14.3219,-39.4650,Brazil
Monts,47.2747,0.6428,France
Tricesimo,46.1500,13.2167,Italy
Afsin,38.2500,36.9167,Turkey
Harrison,35.1276,-85.1464,United States
Healesville,-37.6561,145.5139,Australia
Gratkorn,47.1356,15.3392,Austria
Medyn,54.9667,35.8667,Russia
Bad Lausick,51.1447,12.6453,Germany
Toijala,61.1667,23.8681,Finland
San Martin Hidalgo,20.4350,-103.9286,Mexico
Kennedy,40.4767,-80.1028,United States
Medebach,51.1972,8.7069,Germany
Remiremont,48.0169,6.5900,France
Hazard,37.2583,-83.1977,United States
Summit Park,40.7432,-111.5814,United States
Sidi 'Ali Bou Aqba,34.8167,-3.7286,Morocco
Gray,43.8877,-70.3494,United States
Vityazevo,44.9833,37.2667,Russia
Cherry Valley,33.9797,-116.9694,United States
Morata de Tajuna,40.2294,-3.4364,Spain
Untersiggenthal,47.5020,8.2538,Switzerland
Omak,48.4228,-119.5159,United States
Vandenberg Village,34.7111,-120.4623,United States
West Dundee,42.0985,-88.3073,United States
Bajanki,18.2556,79.0165,India
Garladinne,14.8333,77.6000,India
Loreggia,45.6000,11.9500,Italy
Blandon,40.4446,-75.8799,United States
Hire Kotankal,15.9628,76.9511,India
Winterbach,48.7992,9.4800,Germany
Santa Rosa,-29.1358,-49.7000,Brazil
Datura,24.4038,87.9579,India
Duvall,47.7354,-121.9726,United States
Laihia,62.9764,22.0111,Finland
Mehrdasht,31.0228,53.3564,Iran
Saint-Affrique,43.9583,2.8864,France
Yaremche,48.4536,24.5564,Ukraine
Collier,40.3991,-80.1320,United States
Ayer,42.5628,-71.5718,United States
Oederan,50.8617,13.1672,Germany
Yungay,-9.1389,-77.7444,Peru
Solosuchiapa,17.4000,-93.0167,Mexico
Vinton,37.2746,-79.8887,United States
El Metline,37.2454,10.0498,Tunisia
Notre-Dame-de-Bondeville,49.4883,1.0483,France
El Meghassine,34.0142,-5.4619,Morocco
Ananiv,47.7225,29.9600,Ukraine
Wissous,48.7308,2.3272,France
Joshua,32.4580,-97.3849,United States
Mezguitem,34.5019,-3.6428,Morocco
Wajrakarur,15.0167,77.3833,India
Livadia,34.9551,33.6273,Cyprus
